#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
730	NM_001319218	chr1	-	19070510	19101880	19071925	19101604	14	19070510,19073543,19074462,19076288,19076496,19078380,19080780,19082204,19082359,19084553,19085544,19088442,19089092,19101542,	19072038,19073662,19074584,19076336,19076693,19078454,19080968,19082279,19082509,19084709,19085592,19088535,19089186,19101880,	0	ALDH4A1	cmpl	cmpl	1,2,0,0,1,2,0,0,0,0,0,0,2,0,
730	NM_170726	chr1	-	19070510	19101880	19071925	19101604	16	19070510,19071884,19073543,19074462,19075395,19076288,19076496,19078380,19080780,19082204,19082359,19084553,19085544,19088442,19089092,19101542,	19070871,19072038,19073662,19074584,19075548,19076336,19076693,19078454,19080968,19082279,19082509,19084709,19085592,19088535,19089186,19101880,	0	ALDH4A1	cmpl	cmpl	-1,1,2,0,0,0,1,2,0,0,0,0,0,0,2,0,
733	NR_135115	chr1	+	19409466	19429244	19429244	19429244	2	19409466,19428927,	19409640,19429244,	0	LOC101927895	unk	unk	-1,-1,
733	NM_003689	chr1	-	19501788	19511227	19503305	19511205	7	19501788,19505098,19506082,19506394,19507238,19507535,19510907,	19503467,19505228,19506182,19506491,19507343,19507723,19511227,	0	AKR7A2	cmpl	cmpl	0,2,1,0,0,1,0,
733	NM_016183	chr1	+	19450661	19459209	19450916	19457911	8	19450661,19453862,19455028,19456144,19456534,19456913,19457557,19457761,	19450944,19453921,19455132,19456226,19456602,19457065,19457634,19459209,	0	MRTO4	cmpl	cmpl	0,1,0,2,0,2,1,0,
733	NM_012067	chr1	-	19481643	19487867	19481811	19487790	7	19481643,19483076,19483766,19484098,19484968,19485265,19487576,	19481973,19483206,19483866,19484195,19485073,19485453,19487867,	0	AKR7A3	cmpl	cmpl	0,2,1,0,0,1,0,
733	NM_001320979	chr1	-	19501788	19511227	19503305	19511205	6	19501788,19505098,19506082,19506394,19507535,19510907,	19503467,19505228,19506182,19506491,19507723,19511227,	0	AKR7A2	cmpl	cmpl	0,2,1,0,1,0,
733	NM_017765	chr1	+	19511326	19528381	19516758	19527724	9	19511326,19511809,19516680,19523713,19524575,19525325,19525611,19526307,19527652,	19511439,19511970,19516922,19523843,19524663,19525468,19525704,19526493,19528381,	0	PQLC2	cmpl	cmpl	-1,-1,0,2,0,1,0,0,0,
733	NM_001040126	chr1	+	19511326	19528381	19523744	19527724	8	19511326,19511809,19523713,19524575,19525325,19525611,19526307,19527652,	19511439,19511970,19523843,19524663,19525468,19525704,19526493,19528381,	0	PQLC2	cmpl	cmpl	-1,-1,0,0,1,0,0,0,
733	NR_040288	chr1	-	19465062	19473203	19473203	19473203	7	19465062,19467652,19468352,19468663,19469531,19469828,19472941,	19466542,19467782,19468452,19468760,19469636,19470016,19473203,	0	AKR7L	unk	unk	-1,-1,-1,-1,-1,-1,-1,
733	NM_001040125	chr1	+	19511326	19528381	19516758	19527724	8	19511326,19516680,19523713,19524575,19525325,19525611,19526307,19527652,	19511970,19516922,19523843,19524663,19525468,19525704,19526493,19528381,	0	PQLC2	cmpl	cmpl	-1,0,2,0,1,0,0,0,
733	NR_135114	chr1	+	19409466	19439785	19439785	19439785	2	19409466,19439337,	19409640,19439785,	0	LOC101927895	unk	unk	-1,-1,
733	NR_037847	chr1	-	19492327	19494817	19494817	19494817	1	19492327,	19494817,	0	LOC100506730	unk	unk	-1,
733	NM_001287531	chr1	+	19511326	19528381	19524614	19527724	8	19511326,19511809,19523713,19524606,19525325,19525611,19526307,19527652,	19511439,19511970,19523843,19524663,19525468,19525704,19526493,19528381,	0	PQLC2	cmpl	cmpl	-1,-1,-1,0,1,0,0,0,
733	NM_001271429	chr1	-	19414744	19450640	19418383	19450590	22	19414744,19418649,19419844,19421704,19422476,19426393,19429924,19430341,19431704,19432016,19434210,19436222,19437097,19437875,19438311,19438898,19439377,19440096,19441425,19442694,19443986,19450495,	19418563,19418779,19419929,19421915,19422650,19426531,19430044,19430503,19431854,19432216,19434333,19436319,19437220,19437938,19438383,19439066,19439527,19440223,19441554,19442788,19444111,19450640,	0	EMC1	cmpl	cmpl	0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,1,2,0,
733	NM_001271428	chr1	-	19414744	19450640	19418383	19450590	23	19414744,19418649,19419844,19421704,19422476,19426393,19429924,19430341,19431704,19432016,19434210,19436222,19437097,19437875,19438311,19438898,19439377,19440096,19441425,19442694,19443030,19443986,19450495,	19418563,19418779,19419929,19421915,19422650,19426531,19430044,19430503,19431854,19432216,19434330,19436319,19437220,19437938,19438383,19439066,19439527,19440223,19441554,19442788,19443096,19444111,19450640,	0	EMC1	cmpl	cmpl	0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,1,1,2,0,
733	NM_001271427	chr1	-	19414744	19450640	19418383	19450590	23	19414744,19418649,19419844,19421704,19422476,19426393,19429924,19430341,19431704,19432016,19434210,19436222,19437097,19437875,19438311,19438898,19439377,19440096,19441425,19442694,19443030,19443986,19450495,	19418563,19418779,19419929,19421915,19422650,19426531,19430044,19430503,19431854,19432216,19434333,19436319,19437220,19437935,19438383,19439066,19439527,19440223,19441554,19442788,19443096,19444111,19450640,	0	EMC1	cmpl	cmpl	0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,1,1,2,0,
733	NM_001348421	chr1	-	19465062	19473203	19466380	19473155	7	19465062,19467652,19468352,19468663,19469531,19469828,19472941,	19466542,19467782,19468452,19468760,19469636,19470016,19473203,	0	AKR7L	cmpl	cmpl	0,2,1,0,0,1,0,
733	NR_040289	chr1	-	19465062	19473203	19473203	19473203	5	19465062,19467652,19469531,19469828,19472941,	19466542,19467782,19469636,19470016,19473203,	0	AKR7L	unk	unk	-1,-1,-1,-1,-1,
733	NM_015047	chr1	-	19414744	19450640	19418383	19450590	23	19414744,19418649,19419844,19421704,19422476,19426393,19429924,19430341,19431704,19432016,19434210,19436222,19437097,19437875,19438311,19438898,19439377,19440096,19441425,19442694,19443030,19443986,19450495,	19418563,19418779,19419929,19421915,19422650,19426531,19430044,19430503,19431854,19432216,19434333,19436319,19437220,19437938,19438383,19439066,19439527,19440223,19441554,19442788,19443096,19444111,19450640,	0	EMC1	cmpl	cmpl	0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,1,1,2,0,
736	NM_000871	chr1	+	19864366	19880046	19864833	19878448	3	19864366,19877646,19877998,	19865547,19877805,19880046,	0	HTR6	cmpl	cmpl	0,0,0,
736	NM_001204089	chr1	+	19796057	19857536	19854110	19856209	4	19796057,19854091,19854403,19855945,	19796190,19854280,19854515,19857536,	0	MINOS1-NBL1	cmpl	cmpl	-1,0,2,0,
736	NM_001204088	chr1	+	19796057	19857536	19800029	19856209	5	19796057,19799867,19854091,19854403,19855945,	19796190,19800052,19854280,19854515,19857536,	0	MINOS1-NBL1	cmpl	cmpl	-1,0,2,2,0,
736	NM_001032363	chr1	+	19796057	19828902	19796126	19825482	4	19796057,19821180,19822554,19825467,	19796190,19821228,19822664,19828902,	0	MINOS1	cmpl	cmpl	0,1,1,0,
736	NR_033757	chr1	+	19796057	19828902	19828902	19828902	5	19796057,19799867,19821180,19822554,19825467,	19796190,19800052,19821228,19822664,19828902,	0	MINOS1	unk	unk	-1,-1,-1,-1,-1,
736	NM_001204086	chr1	+	19844846	19857536	19845031	19856209	4	19844846,19854091,19854403,19855945,	19845114,19854280,19854515,19857536,	0	NBL1	cmpl	cmpl	0,2,2,0,
736	NM_001204085	chr1	+	19844452	19857536	19854110	19856209	4	19844452,19854091,19854403,19855945,	19844611,19854280,19854515,19857536,	0	NBL1	cmpl	cmpl	-1,0,2,0,
736	NR_033758	chr1	+	19796057	19828902	19828902	19828902	5	19796057,19816338,19821180,19822554,19825467,	19796190,19816417,19821228,19822664,19828902,	0	MINOS1	unk	unk	-1,-1,-1,-1,-1,
736	NM_001278166	chr1	+	19846690	19857536	19854110	19856209	4	19846690,19854091,19854403,19855945,	19846751,19854280,19854515,19857536,	0	NBL1	cmpl	cmpl	-1,0,2,0,
736	NM_001278165	chr1	+	19842489	19857536	19854110	19856209	4	19842489,19854091,19854403,19855945,	19842706,19854280,19854515,19857536,	0	NBL1	cmpl	cmpl	-1,0,2,0,
736	NM_001278164	chr1	+	19842309	19857536	19854110	19856209	4	19842309,19854091,19854403,19855945,	19842459,19854280,19854515,19857536,	0	NBL1	cmpl	cmpl	-1,0,2,0,
736	NM_001204084	chr1	+	19842794	19857536	19854110	19856209	4	19842794,19854091,19854403,19855945,	19843035,19854280,19854515,19857536,	0	NBL1	cmpl	cmpl	-1,0,2,0,
736	NM_001204083	chr1	+	19796057	19828902	19796126	19824673	5	19796057,19821180,19822554,19824472,19825467,	19796190,19821228,19822664,19824713,19828902,	0	MINOS1	cmpl	cmpl	0,1,1,0,-1,
736	NM_001204082	chr1	+	19796057	19828902	19796126	19825482	3	19796057,19822554,19825467,	19796190,19822664,19828902,	0	MINOS1	cmpl	cmpl	0,1,0,
736	NM_005380	chr1	+	19843253	19857536	19854110	19856209	4	19843253,19854091,19854403,19855945,	19843527,19854280,19854515,19857536,	0	NBL1	cmpl	cmpl	-1,0,2,0,
736	NR_077246	chr1	+	19806887	19807725	19807725	19807725	1	19806887,	19807725,	0	RPS14P3	unk	unk	-1,
736	NM_182744	chr1	+	19842309	19857536	19842392	19856209	4	19842309,19854091,19854403,19855945,	19842478,19854280,19854515,19857536,	0	NBL1	cmpl	cmpl	0,2,2,0,
737	NM_019062	chr1	-	20013108	20014358	20013497	20014181	1	20013108,	20014358,	0	RNF186	cmpl	cmpl	0,
737	NM_001349115	chr1	-	19942398	19998429	19944543	19979838	10	19942398,19945535,19946242,19954713,19969621,19970387,19979659,19986105,19997216,19998253,	19944731,19945679,19946340,19954846,19969649,19970562,19979846,19986197,19997295,19998429,	0	TMCO4	cmpl	cmpl	1,1,2,1,0,2,0,-1,-1,-1,
738	NM_000300	chr1	-	20174510	20179519	20174780	20177853	6	20174510,20177094,20177459,20177813,20178659,20179441,	20174923,20177201,20177604,20177959,20178770,20179519,	0	PLA2G2A	cmpl	cmpl	1,2,1,0,-1,-1,
738	NM_015207	chr1	+	20081474	20112024	20081593	20106826	8	20081474,20089464,20093447,20096619,20103346,20103970,20105511,20106649,	20081814,20089613,20093560,20096742,20103478,20104067,20105696,20112024,	0	OTUD3	cmpl	cmpl	0,2,1,0,0,0,1,0,
738	NM_014589	chr1	-	20119386	20122697	20119386	20122639	4	20119386,20121377,20121696,20122599,	20119529,20121484,20121835,20122697,	0	PLA2G2E	cmpl	cmpl	1,2,1,0,
738	NM_001161728	chr1	-	20174510	20179519	20174780	20177853	5	20174510,20177094,20177459,20177813,20179441,	20174923,20177201,20177604,20177959,20179519,	0	PLA2G2A	cmpl	cmpl	1,2,1,0,-1,
738	NM_001161727	chr1	-	20174510	20179519	20174780	20177853	6	20174510,20177094,20177459,20177813,20178659,20179441,	20174923,20177201,20177604,20177959,20178739,20179519,	0	PLA2G2A	cmpl	cmpl	1,2,1,0,-1,-1,
738	NM_001161729	chr1	-	20174510	20178739	20174780	20177853	5	20174510,20177094,20177459,20177813,20178659,	20174923,20177201,20177604,20177991,20178739,	0	PLA2G2A	cmpl	cmpl	1,2,1,0,-1,
739	NM_000929	chr1	+	20269287	20290981	20283910	20289772	5	20269287,20283900,20285162,20288868,20289647,	20269545,20283950,20285307,20288975,20290981,	0	PLA2G5	cmpl	cmpl	-1,0,1,2,1,
740	NR_110078	chr1	-	20383322	20385566	20385566	20385566	2	20383322,20385439,	20383704,20385566,	0	UBXN10-AS1	unk	unk	-1,-1,
740	NM_152376	chr1	+	20385157	20395128	20389641	20390484	2	20385157,20389626,	20385233,20395128,	0	UBXN10	cmpl	cmpl	-1,0,
740	NM_001316722	chr1	-	20362171	20376444	20362339	20376443	5	20362171,20363098,20371873,20374086,20376403,	20362376,20363237,20371971,20374225,20376444,	0	PLA2G2C	cmpl	cmpl	2,1,2,1,0,
740	NM_022819	chr1	+	20338409	20349466	20338507	20347481	5	20338409,20339245,20342525,20343659,20347269,	20338623,20339298,20342670,20343769,20349466,	0	PLA2G2F	cmpl	cmpl	0,2,1,2,1,
740	NR_147205	chr1	+	20442174	20443734	20443734	20443734	2	20442174,20443375,	20442294,20443734,	0	LINC01757	unk	unk	-1,-1,
741	NM_001039500	chr1	+	20489998	20553974	20509681	20553343	22	20489998,20509655,20511915,20513401,20516609,20517669,20518461,20522435,20526969,20529259,20529948,20531845,20535382,20536725,20541511,20542158,20544535,20547324,20549235,20549936,20551134,20552836,	20490168,20509820,20512068,20513672,20516755,20517801,20518586,20522612,20527080,20529462,20530063,20532031,20535566,20536916,20541689,20542473,20544673,20547438,20549310,20550006,20551252,20553974,	0	VWA5B1	cmpl	cmpl	-1,0,1,1,2,1,1,0,0,0,2,0,0,1,0,1,1,1,1,1,2,0,
742	NM_024544	chr1	-	20698527	20707261	20699769	20707104	4	20698527,20701148,20702301,20706984,	20700499,20701269,20702389,20707261,	0	MUL1	cmpl	cmpl	2,1,0,0,
742	NM_018584	chr1	-	20681470	20685315	20682728	20684459	2	20681470,20684293,	20682799,20685315,	0	CAMK2N1	cmpl	cmpl	1,0,
743	NM_001785	chr1	+	20788030	20817987	20788209	20817648	4	20788030,20804007,20812921,20817531,	20788363,20804119,20812979,20817987,	0	CDA	cmpl	cmpl	0,1,2,0,
743	NM_207334	chr1	+	20751518	20754100	20752053	20753043	1	20751518,	20754100,	0	FAM43B	cmpl	cmpl	0,
743	NR_106732	chr1	+	20832758	20832868	20832868	20832868	1	20832758,	20832868,	0	MIR6084	unk	unk	-1,
744	NM_001122819	chr1	-	20863093	20917097	20863663	20916786	15	20863093,20865293,20869500,20871017,20881732,20883888,20885125,20886467,20889267,20897458,20903526,20908718,20912533,20914572,20916555,	20863842,20865411,20869568,20871276,20881964,20884100,20885206,20887024,20889415,20897568,20903979,20908908,20912635,20914719,20917097,	0	KIF17	cmpl	cmpl	1,0,1,0,2,0,0,1,0,1,1,0,0,0,0,
744	NM_001287212	chr1	-	20863093	20917097	20863663	20914650	15	20863093,20865293,20869500,20871017,20881732,20883888,20885125,20886467,20889267,20897458,20903526,20908718,20912533,20914572,20916428,	20863842,20865411,20869571,20871276,20881964,20884100,20885206,20887024,20889415,20897568,20903979,20908908,20912635,20914719,20917097,	0	KIF17	cmpl	cmpl	1,0,1,0,2,0,0,1,0,1,1,0,0,0,-1,
744	NM_005216	chr1	-	20850846	20860624	20851458	20860481	11	20850846,20851700,20851930,20852706,20853302,20853693,20854519,20854755,20855180,20859960,20860276,	20851608,20851807,20852051,20852854,20853451,20853787,20854614,20854859,20855267,20860071,20860624,	0	DDOST	cmpl	cmpl	0,1,0,2,0,2,0,1,1,1,0,
744	NM_001103161	chr1	-	20918811	20931720	20920871	20927124	10	20918811,20921835,20922705,20923162,20923475,20924999,20926080,20926602,20927037,20931260,	20921075,20921995,20922814,20923331,20923715,20925146,20926155,20926683,20927166,20931720,	0	SH2D5	cmpl	cmpl	0,2,1,0,0,0,0,0,0,-1,
744	NM_001103160	chr1	-	20918811	20931720	20920871	20925137	9	20918811,20921835,20922705,20923162,20923475,20924999,20926080,20926602,20931260,	20921075,20921995,20922814,20923331,20923715,20925146,20926155,20926683,20931720,	0	SH2D5	cmpl	cmpl	0,2,1,0,0,0,-1,-1,-1,
744	NM_020816	chr1	-	20863093	20917097	20863663	20916786	15	20863093,20865293,20869500,20871017,20881732,20883888,20885125,20886467,20889267,20897458,20903526,20908718,20912533,20914572,20916555,	20863842,20865411,20869571,20871276,20881964,20884100,20885206,20887024,20889415,20897568,20903979,20908908,20912635,20914719,20917097,	0	KIF17	cmpl	cmpl	1,0,1,0,2,0,0,1,0,1,1,0,0,0,0,
744	NR_046507	chr1	-	20841736	20851273	20851273	20851273	3	20841736,20844664,20847394,	20842198,20844766,20851273,	0	PINK1-AS	unk	unk	-1,-1,-1,
746	NR_031657	chr1	-	21187393	21187512	21187512	21187512	1	21187393,	21187512,	0	MIR1256	unk	unk	-1,
748	NM_001113347	chr1	-	21416326	21478770	21419034	21478514	17	21416326,21420826,21424329,21426238,21427010,21432637,21434929,21435825,21437213,21444068,21446300,21455026,21456604,21457772,21459350,21471778,21478270,	21419211,21420922,21424520,21426306,21427121,21432741,21435007,21435924,21437324,21444183,21446443,21455218,21456670,21457919,21459472,21471991,21478770,	0	ECE1	cmpl	cmpl	0,0,1,2,2,0,0,0,0,2,0,0,0,0,1,1,0,
748	NM_001113349	chr1	-	21416326	21489353	21419034	21489278	18	21416326,21420826,21424329,21426238,21427010,21432637,21434929,21435825,21437213,21444068,21446300,21455026,21456604,21457772,21459350,21471778,21478270,21489149,	21419211,21420922,21424520,21426306,21427121,21432741,21435007,21435924,21437324,21444183,21446443,21455218,21456670,21457919,21459472,21471991,21478412,21489353,	0	ECE1	cmpl	cmpl	0,0,1,2,2,0,0,0,0,2,0,0,0,0,1,1,0,0,
748	NM_001397	chr1	-	21416326	21489569	21419034	21489494	19	21416326,21420826,21424329,21426238,21427010,21432637,21434929,21435825,21437213,21444068,21446300,21455026,21456604,21457772,21459350,21471778,21478270,21489149,21489443,	21419211,21420922,21424520,21426306,21427121,21432741,21435007,21435924,21437324,21444183,21446443,21455218,21456670,21457919,21459472,21471991,21478412,21489236,21489569,	0	ECE1	cmpl	cmpl	0,0,1,2,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,
750	NR_046176	chr1	+	21639169	21683980	21683980	21683980	18	21639169,21644027,21665166,21666075,21667520,21667767,21669711,21670648,21671922,21672459,21673979,21677223,21678428,21679130,21680009,21680676,21681563,21682222,	21639428,21644299,21665236,21666389,21667665,21667977,21669814,21670863,21671995,21672665,21674031,21677387,21678480,21679303,21680061,21680849,21681615,21683980,	0	NBPF3	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
750	NM_001256417	chr1	+	21639169	21683980	21644166	21682466	14	21639169,21644027,21669711,21670648,21671922,21672459,21673979,21677223,21678428,21679130,21680009,21680676,21681563,21682222,	21639428,21644299,21669814,21670863,21671995,21672665,21674031,21677387,21678480,21679303,21680061,21680849,21681615,21683980,	0	NBPF3	cmpl	cmpl	-1,0,1,2,1,2,1,2,1,2,1,2,1,2,
750	NM_001256416	chr1	+	21639169	21683980	21644166	21682466	15	21639169,21644027,21667767,21669711,21670648,21671922,21672459,21673979,21677148,21678428,21679130,21680009,21680676,21681563,21682222,	21639428,21644299,21667977,21669814,21670863,21671995,21672665,21674031,21677276,21678480,21679303,21680061,21680849,21681615,21683980,	0	NBPF3	cmpl	cmpl	-1,0,1,1,2,1,2,1,2,1,2,1,2,1,2,
750	NM_001330381	chr1	+	21639169	21683980	21667802	21682466	19	21639169,21644027,21652452,21665166,21666261,21667520,21667767,21669711,21670648,21671922,21672459,21673979,21677223,21678428,21679130,21680009,21680676,21681563,21682222,	21639428,21644299,21652510,21665236,21666389,21667665,21667977,21669814,21670863,21671995,21672665,21674031,21677387,21678480,21679303,21680061,21680849,21681615,21683980,	0	NBPF3	cmpl	cmpl	-1,-1,-1,-1,-1,-1,0,1,2,1,2,1,2,1,2,1,2,1,2,
750	NM_032264	chr1	+	21639169	21683980	21644166	21682466	15	21639169,21644027,21667767,21669711,21670648,21671922,21672459,21673979,21677223,21678428,21679130,21680009,21680676,21681563,21682222,	21639428,21644299,21667977,21669814,21670863,21671995,21672665,21674031,21677387,21678480,21679303,21680061,21680849,21681615,21683980,	0	NBPF3	cmpl	cmpl	-1,0,1,1,2,1,2,1,2,1,2,1,2,1,2,
751	NM_001145657	chr1	-	21795300	21868460	21796799	21819112	27	21795300,21796765,21797040,21797479,21798573,21800763,21801883,21802914,21805145,21807292,21807929,21808654,21809199,21810531,21810795,21811105,21812255,21812707,21813065,21816385,21817013,21818104,21819094,21825383,21848840,21864290,21868333,	21796344,21796808,21797120,21797582,21798697,21800877,21801993,21802992,21805277,21807430,21808016,21808726,21809355,21810661,21810896,21811189,21812309,21812786,21813169,21816571,21817052,21818152,21819130,21825477,21848876,21864397,21868460,	0	RAP1GAP	cmpl	cmpl	-1,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,-1,-1,-1,-1,
751	NM_001350526	chr1	-	21795300	21868460	21796799	21819112	29	21795300,21796765,21797040,21797479,21798573,21800763,21801883,21802914,21805145,21807292,21807929,21808654,21809199,21810531,21810795,21811105,21812255,21812707,21813065,21816385,21817013,21818104,21819094,21825383,21848840,21864290,21866677,21867590,21868333,	21796344,21796808,21797144,21797582,21798697,21800877,21801993,21802992,21805277,21807430,21808016,21808726,21809355,21810661,21810896,21811189,21812309,21812786,21813169,21816571,21817052,21818152,21819130,21825477,21848876,21864397,21866903,21867673,21868460,	0	RAP1GAP	cmpl	cmpl	-1,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,
751	NM_001145658	chr1	-	21795300	21850935	21796799	21850902	25	21795300,21796765,21797040,21797479,21798573,21800763,21801883,21805145,21807292,21807929,21808654,21809199,21810531,21810795,21811105,21812255,21812707,21813065,21816385,21817013,21818104,21819094,21825383,21848840,21850858,	21796344,21796808,21797144,21797582,21798697,21800877,21801993,21805277,21807430,21808016,21808726,21809355,21810661,21810896,21811189,21812309,21812786,21813169,21816571,21817052,21818152,21819130,21825477,21848876,21850935,	0	RAP1GAP	cmpl	cmpl	-1,0,1,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0,
751	NM_001350525	chr1	-	21795300	21868460	21796799	21819112	28	21795300,21796765,21797040,21797479,21798573,21800763,21801883,21802914,21805145,21807292,21807929,21808654,21809199,21810531,21810795,21811105,21812255,21812707,21813065,21816385,21817013,21818104,21819094,21825383,21848840,21864290,21867590,21868333,	21796344,21796808,21797144,21797582,21798697,21800877,21801993,21802992,21805277,21807430,21808016,21808726,21809355,21810661,21810896,21811189,21812309,21812786,21813169,21816571,21817052,21818152,21819130,21825477,21848876,21864397,21867673,21868460,	0	RAP1GAP	cmpl	cmpl	-1,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,-1,-1,-1,-1,-1,
